id;ide;ide_other;ide_reason;ide_reason_other;ide_rating;ide_moving_reason;ide_moving_reason_other;language;language_other;language_reason;language_reason_other;language_rating;language_moving_reason;language_moving_reason_other;appstack;appstack_other;appstack_reason;appstack_reason_other;appstack_rating;appstack_moving_reason;appstack_moving_reason_other;architecture;architecture_other;architecture_reason;architecture_reason_other;architecture_rating;architecture_moving_reason;architecture_moving_reason_other;database;database_other;database_reason;database_reason_other;database_rating;database_moving_reason;database_moving_reason_other;devops;devops_reason;devops_reason_other;performance;performance_reason;performance_reason_other;exciting_tech;tech_choices;productivity_boost;job_description;job_description_other;company;teamsize;experience_years;country
2916099be262978ffaea976f655cdd35;IntelliJ IDEA;;Functionality: it's superior;;8;;;Java 8 (or newer);;Ecosystem: community, tools, libraries;;10;;;Spring ;;Ecosystem: tooling, libraries, plenty of users, and support;;7;;;Split architecture: frontend / backend;;Hype: it was a modern approach;;8;;;Postgres;;It's strongly encouraged by our application stack choice;;9;;;We are the DevOps ;Faster delivery of features;;We benchmark or have performance tests to catch regressions;Performance tooling / experts are expensive;;"Akka; hazelcast; reactive streams";It's the worst, we barely move forward;Project architecture;Architect;;Enterprise Company (I work in a cubicle or large open plan office);20-49;7;Estonia
a3aa0439da51e5331d2a9ef81fbd91e4;IntelliJ IDEA;;Functionality: it's superior;;8;;;Java 8 (or newer);;Ecosystem: community, tools, libraries;;8;;;Spring ;;Ecosystem: tooling, libraries, plenty of users, and support;;8;;;Microservices;;Suitability: it fits our requirements most effectively;;8;;;Oracle DB;;Company policy: we have licenses already;;6;;;We are the DevOps ;Faster delivery of features;;We react to the user complains;Performance has never been a requirement;;Spring Cloud;We're good, it feels productive, and we know how to move forward;Virtualization tools;Architect;;Enterprise Company (I work in a cubicle or large open plan office);3-9;5;Italy
60ddad68fe9e05cd0e84b9a59fa236a4;IntelliJ IDEA;;Functionality: it's superior;;9;;;Java 8 (or newer);;Functional superiority;;8;;;Java EE;;Company policy: we have other projects using the same stack;;7;;;Split architecture: frontend / backend;;Familiarity: we have the skills and know we can make it work;;7;;;Oracle DB;;It's strongly encouraged by our application stack choice;;8;;;We have a DevOps engineer;Faster resolution of problems;;We react to the user complains;Performance directly affects our bottom line;;Json;It feels unproductive, but the project is easy to maintain in production;Project architecture;Architect;;Small company (I work in a shared office space or small office);3-9;10;Lithuania
6f6146dee686adda0d7f40a782640f70;Eclipse ;;Functionality: it's superior;;8;;;Java 8 (or newer);;Functional superiority;;7;;;Spring ;;Project requirements: it was the best fit for this particular project;;7;;;Microservices;;Suitability: it fits our requirements most effectively;;9;;;Postgres;;Suitability: it fits our architechture / requirements;;9;;;We are the DevOps ;Faster delivery of features;;We have APMs and monitor health of the deployments;Performance directly affects our bottom line;;";";We're good, it feels productive, and we know how to move forward;Application stack ;Architect;;Small company (I work in a shared office space or small office);1-2;14;Estonia
0491a391391a9884745e89f20d47e8d2;IntelliJ IDEA;;Functionality: it's superior;;8;;;Java 8 (or newer);;Team skills: it was what we knew the best;;5;We're tied to specific tooling for the language;;Spring ;;Company policy: we have other projects using the same stack;;7;;;Split architecture: frontend / backend;;Our application stack encourages it;;6;;;MySQL;;Ops friendliness;;8;;;At least we talk to the Ops people;Stable operating environment;;We have APMs and monitor health of the deployments;Performance directly affects our bottom line;;none;We're good, it feels productive, and we know how to move forward;Application stack ;Architect;;Midsized company (I work in an open plan office);10-19;20;Germany
ddc183f42232d3f16e8fab71bb1b6330;Eclipse ;;Familiarity: it's what I know;;8;;;Java 7 (or older);;Ecosystem: community, tools, libraries;;8;;;Java EE;;Company policy: we have other projects using the same stack;;8;;;Monolith;;Legacy reasons: it was picked ages ago, must have made sense then;;5;The project kinda works, don't touch what's not completely broken;;Oracle DB;;Suitability: it fits our architechture / requirements;;8;;;At least we talk to the Ops people;Faster delivery of features;;We have APMs and monitor health of the deployments;Performance directly affects our bottom line;;.;We're good, it feels productive, and we know how to move forward;We need to become DevOps;Team Lead;;Enterprise Company (I work in a cubicle or large open plan office);3-9;18;United States of America (USA)
c1fa3c72a011effdd512aa712710d2a8;Eclipse ;;Familiarity: it's what I know;;10;;;Java 8 (or newer);;It was an experiment;;10;;;Java EE;;;;8;;;Monolith;;Legacy reasons: it was picked ages ago, must have made sense then;;5;Learning the ropes of a different architecture is too time-consuming / expensive;;MongoDB;;Developer friendliness;;10;;;Not interested, we like the wall where it is;Lowering complexity of the maintenance;;We don't care;Performance has never been a requirement;;spring;We're good, it feels productive, and we know how to move forward;We need to become DevOps;Developer Advocate/Technical Evangelist;;I'm actually out of work (How insensitive of you!);10-19;1;Brazil
ecb68dcacb0528020a95aeef7e40ac2c;IntelliJ IDEA;;Functionality: it's superior;;8;;;Java 8 (or newer);;Ecosystem: community, tools, libraries;;8;;;Spring ;;Project requirements: it was the best fit for this particular project;;9;;;Monolith;;Our application stack encourages it;;2;It's a fixed project / company requirement;;;HANA;Company policy: we have licenses already;;5;It's a fixed project / company requirement;;We have a DevOps engineer;Faster delivery of features;;We react to the user complains;Performance directly affects our bottom line;;"Tensorflow; jhipster; Kubernetes; BDD-security";Typically, it's a lot of firefighting and bugfixing. Not much development.;Project architecture;Architect;;Enterprise Company (I work in a cubicle or large open plan office);20-49;13;Ukraine
c780bc4a267bd255d76564effda14d9f;Eclipse ;;Budget;;7;;;Java 8 (or newer);;Team skills: it was what we knew the best;;9;;;Java EE;;Ecosystem: tooling, libraries, plenty of users, and support;;9;;;Split architecture: frontend / backend;;Suitability: it fits our requirements most effectively;;9;;;Postgres;;Suitability: it fits our architechture / requirements;;8;;;We don't even have ops;Stable operating environment;;We react to the user complains;Performance directly affects our bottom line;;"Kotlin;Wildfly Swarm";We're good, it feels productive, and we know how to move forward;We need to become DevOps;Architect;;Startup (I work in a small cupboard at home);1-2;12;Germany
9dd92915bd5eeee2906ed91b0104d122;IntelliJ IDEA;;Functionality: it's superior;;8;;;Java 8 (or newer);;Ecosystem: community, tools, libraries;;8;;;Spring ;;Ecosystem: tooling, libraries, plenty of users, and support;;9;;;Split architecture: frontend / backend;;Familiarity: we have the skills and know we can make it work;;8;;;Oracle DB;;Company policy: we have licenses already;;8;;;At least we talk to the Ops people;Faster delivery of features;;We have APMs and monitor health of the deployments;Performance directly affects our bottom line;;"Spring boot;Angular";We're good, it feels productive, and we know how to move forward;We need to become DevOps;Consultant;;Midsized company (I work in an open plan office);3-9;10;Belgium
33ac6ec593ca0f993ebc5fa7906cf33d;IntelliJ IDEA;;Functionality: it's superior;;10;;;Java 8 (or newer);;Ecosystem: community, tools, libraries;;10;;;Spring ;;Ecosystem: tooling, libraries, plenty of users, and support;;10;;;Microservices;;Suitability: it fits our requirements most effectively;;9;;;MySQL;;Familiarity: we know it the best;;10;;;We have a DevOps engineer;Stable operating environment;;We have APMs and monitor health of the deployments;Performance directly affects our bottom line;;"Spring boot;vaadin";We're good, it feels productive, and we know how to move forward;We need to care about performance more;Architect;;Small company (I work in a shared office space or small office);3-9;19;United States of America (USA)
9e96af228dfc00587b6255e9090fdea7;NetBeans;;;Supports latest Java and Java EE feature first;8;;;Java 8 (or newer);;Functional superiority;;9;;;Java EE;;Ecosystem: tooling, libraries, plenty of users, and support;;9;;;Library or framework;;Suitability: it fits our requirements most effectively;;9;;;Postgres;;Familiarity: we know it the best;;8;;;The Dev team and the Ops team work together;Faster delivery of features;;We have APMs and monitor health of the deployments;;Premature optimization is bad;Lombok;We're good, it feels productive, and we know how to move forward;Virtualization tools;Architect;;Small company (I work in a shared office space or small office);10-19;25;United States of America (USA)
49b67d76e00465022f1f950831d16462;IntelliJ IDEA;;Functionality: it's superior;;10;;;Java 8 (or newer);;Functional superiority;;8;;;Spring ;;It's functionally superior;;9;;;Microservices;;Suitability: it fits our requirements most effectively;;8;;;Postgres;;Suitability: it fits our architechture / requirements;;9;;;We are the DevOps ;Lowering complexity of the maintenance;;We benchmark or have performance tests to catch regressions;Performance directly affects our bottom line;;Debezium;We're good, it feels productive, and we know how to move forward;I'm the rockstar ninja as is. I'm good.;Developer Advocate/Technical Evangelist;;Contractor / Freelance (I work when, where and for whom I want!);10-19;25;Germany
687959009616a1e7f890a9545ef11ba3;IntelliJ IDEA;;Functionality: it's superior;;9;;;Java 8 (or newer);;;Best combination of ecosystem, functionality and simplicity for maximum productivity.;8;;;;Utterlyidle (I hate it);;It was created by the guy making the choice.;3;Not enough time / money to migrate the project though I know it'll be better;;Split architecture: frontend / backend;;Suitability: it fits our requirements most effectively;;9;;;MS SQL;;Company policy: we have licenses already;;7;;;We don't even have ops;Faster delivery of features;;We react to the user complains;Performance has never been a requirement;;"Spring Boot;Prometheus;Grafana";I wish we've chosen a different set of technologies;We need to become DevOps;Software Developer;;Enterprise Company (I work in a cubicle or large open plan office);3-9;15;Great Britain
9496730b7a6403c51ee0900437be4de3;Eclipse ;;Company policy;;9;;;Java 8 (or newer);;Ecosystem: community, tools, libraries;;10;;;Java EE;;Ecosystem: tooling, libraries, plenty of users, and support;;10;;;SOA;;Our application stack encourages it;;8;;;Oracle DB;;Suitability: it fits our architechture / requirements;;10;;;At least we talk to the Ops people;Better internal communication;;We have professional perf engineers in the team;We don't know how to properly address performance issues;;Spring suite;It feels unproductive, but the project is easy to maintain in production;Project architecture;Software Developer;;Enterprise Company (I work in a cubicle or large open plan office);3-9;13;
e90b963004fd7514060ac8e1f554de30;;RAD;Company policy;;5;It's a fixed project / company requirement;;Java 7 (or older);;Ecosystem: community, tools, libraries;;8;;;Java EE;;Project requirements: it was the best fit for this particular project;;5;Not enough time / money to migrate the project though I know it'll be better;;Split architecture: frontend / backend;;Legacy reasons: it was picked ages ago, must have made sense then;;6;;;Oracle DB;;Company policy: we have licenses already;;8;;;Not interested, we like the wall where it is;Stable operating environment;;We react to the user complains;Performance has never been a requirement;;Severless web apps;It feels unproductive, but the project is easy to maintain in production;Project architecture;Consultant;;Enterprise Company (I work in a cubicle or large open plan office);3-9;37;United States of America (USA)
